atlas	K	train_data	train_sess	test_data	test_sess	model_type	group_map_name	subj_num	indiv_test_kappa	dcbc_indiv	inhomo_indiv	task_name	test_run	train_smooth	test_smooth	test_type	strength	spatial_w
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	698168		0.07871507	0.9370505	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	704238		0.19644618	0.906583	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	724446		0.16865718	0.90200084	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	729557		0.19021173	0.9014501	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	734045		0.1633054	0.91351384	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	771354		0.08161333	0.9294302	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	774663		0.08629185	0.9152521	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	792867		0.10790211	0.93086636	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	793465		0.12620282	0.91107005	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	815247		0.11129302	0.9074329	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	825553		0.08801901	0.9420856	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	826353		0.13960555	0.9148458	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	832651		0.11770448	0.90026414	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	841349		0.11387286	0.9070562	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	845458		0.020804804	0.94768286	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	865363		0.013554332	0.9585776	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	872562		0.13666268	0.9230398	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	878877		0.20536986	0.8805048	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	880157		0.025715426	0.9449949	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	896879		0.13813677	0.92341226	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	899885		0.1171204	0.9177922	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	901139		0.086429104	0.9095821	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	910443		0.13339448	0.9266212	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	917255		0.14953901	0.94597286	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	923755		0.15212643	0.93097246	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	933253		0.10591139	0.92861414	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	952863		0.122003816	0.9218571	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	965367		0.091009125	0.9153363	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	996782		0.1158766	0.9191712	EMOTION	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	510225		0.037433922	0.9718076	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	513736		0.07663067	0.9504607	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	516742		0.033030495	0.9570186	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	522434		0.2769984	0.92503667	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	540436		0.06941336	0.9462868	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	545345		0.10487528	0.9541706	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	547046		0.26511884	0.9165554	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	555348		0.11095097	0.9553606	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	559457		0.024809644	0.9729433	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	567759		0.2828961	0.94127357	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	573249		0.14629823	0.93906873	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579665		-0.052776933	0.9788272	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579867		0.22249052	0.92604065	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	597869		0.19846849	0.93738246	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	599469		0.09967284	0.9464594	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	601127		0.095115505	0.9323019	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	613538		0.2300045	0.9107007	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	615744		0.1663696	0.92589045	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	647858		0.12302211	0.9444752	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	654350		0.15928185	0.94713056	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	663755		0.092769876	0.93732685	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	698168		0.06043834	0.9678409	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	704238		0.14281198	0.9326285	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	724446		0.20122515	0.93716735	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	729557		0.22747083	0.9353516	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	734045		0.26035094	0.92018694	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	771354		0.21046343	0.92322063	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	774663		0.07230691	0.94108677	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	792867		0.08547684	0.97071445	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	793465		0.16956416	0.9430603	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	815247		0.19074297	0.9334726	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	825553		0.056931056	0.97719014	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	826353		0.11241327	0.9332566	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	832651		0.18179938	0.90460885	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	841349		0.13199548	0.9550063	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	845458		0.061843686	0.9644722	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	865363		0.076164536	0.9454732	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	872562		0.063617885	0.960552	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	878877		0.17819524	0.9512577	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	880157		0.15488616	0.9521753	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	896879		0.14752562	0.95009315	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	899885		0.10196832	0.9653729	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	901139		0.10929981	0.95205134	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	910443		0.089171596	0.9339053	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	917255		0.10789846	0.96018255	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	923755		0.20383567	0.9407262	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	933253		0.16928962	0.9379739	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	952863		0.061737508	0.9560491	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	965367		0.07451901	0.9686219	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	996782		0.03810288	0.9696898	GAMBLING	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	510225		0.03006271	0.95790315	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	513736		0.054235794	0.94812727	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	516742		0.023438679	0.96385753	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	522434		0.11356762	0.938142	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	540436		0.052534886	0.9597346	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	545345		0.117981024	0.92418146	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	547046		0.045500796	0.949656	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	555348		0.0057659103	0.9518789	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	559457		0.058514282	0.93763626	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	567759		0.080367774	0.95111454	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	573249		0.0332707	0.95265865	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579665		0.013199745	0.95206875	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579867		0.05228845	0.9260969	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	597869		0.06938913	0.95714986	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	599469		0.07822241	0.9547926	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	601127		0.03368554	0.95998544	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	613538		0.13429257	0.9385583	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	615744		0.040015038	0.9558475	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	647858		0.03180898	0.9558086	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	654350		0.037188638	0.9638684	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	663755		0.04096754	0.9552864	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	698168		0.08315085	0.94343424	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	704238		0.058860723	0.9468564	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	724446		0.13722622	0.9358028	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	729557		0.11458802	0.9406575	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	734045		0.045033213	0.9519455	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	771354		0.10358821	0.94099104	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	774663		0.05996288	0.9425604	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	792867		0.06723775	0.9515978	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	793465		0.107794575	0.9242258	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	815247		0.023788698	0.9446057	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	825553		0.06814478	0.9606792	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	826353		0.09804127	0.92995805	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	832651		0.11512973	0.9261302	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	841349		0.037269756	0.9510553	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	845458		0.06413602	0.9506361	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	865363		0.07041189	0.9641323	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	872562		0.074200556	0.96515846	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	878877		0.026673593	0.95508593	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	880157		0.01089977	0.9610094	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	896879		0.022149157	0.946676	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	899885		0.05937347	0.9573819	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	901139		0.02712438	0.9670658	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	910443		0.050188646	0.96333516	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	917255		0.058338262	0.9447297	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	923755		0.0519399	0.95584226	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	933253		0.08513165	0.94659853	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	952863		0.09134967	0.948434	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	965367		0.042997614	0.9528792	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	996782		0.11025101	0.95562935	LANGUAGE	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	510225		0.031484593	0.93096125	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	513736		0.03538307	0.95300734	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	516742		-0.008565799	0.9513578	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	522434		0.0649932	0.9291731	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	540436		0.01626747	0.9545137	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	545345		0.02846706	0.95372427	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	547046		0.050776795	0.955845	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	555348		0.09469998	0.9513967	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	559457		0.007400885	0.96149397	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	567759		0.038816463	0.9514085	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	573249		0.047454234	0.9372239	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579665		0.018635236	0.97531676	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579867		0.07406855	0.9376881	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	597869		0.053338792	0.927362	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	599469		0.06029516	0.93735963	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	601127		0.053622715	0.9419894	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	613538		0.06916274	0.94288623	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	615744		0.071085654	0.938525	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	647858		0.010089709	0.9483559	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	654350		0.022690067	0.95778835	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	663755		0.06867535	0.9314345	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	698168		0.015768807	0.95662016	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	704238		0.053527586	0.9559887	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	724446		0.05842281	0.94048446	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	729557		0.049158525	0.9575935	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	734045		0.07861927	0.927312	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	771354		0.007697315	0.93351424	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	774663		0.06884024	0.95864373	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	792867		0.023518484	0.9521737	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	793465		0.039989896	0.93380153	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	815247		0.016868036	0.96289873	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	825553		0.013518355	0.97502506	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	826353		0.10807573	0.93931085	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	832651		0.0011885394	0.96204686	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	841349		0.0027400698	0.96350443	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	845458		0.037050102	0.9381543	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	865363		0.041994076	0.9650712	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	872562		0.058839645	0.9376331	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	878877		0.088389084	0.93868506	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	880157		0.037163667	0.93273526	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	896879		0.025012365	0.9557014	MOTOR	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	899885		0.017223824	0.96150076	MOTOR	1	6fwhm	sm0	Tseries	20	100
