sn	iter	num_runs	kappa_indiv	kappa_group
18	23	15	9.073898	7.0388784
19	23	15	9.121753	7.0388784
20	23	15	8.642868	7.0388784
21	23	15	7.3336725	7.0388784
22	23	15	8.077349	7.0388784
23	23	15	7.1569214	7.0388784
0	24	15	9.705003	7.0388784
1	24	15	8.965113	7.0388784
2	24	15	7.006302	7.0388784
3	24	15	11.356649	7.0388784
4	24	15	7.8012805	7.0388784
5	24	15	7.689957	7.0388784
6	24	15	10.6981735	7.0388784
7	24	15	8.188606	7.0388784
8	24	15	7.7091293	7.0388784
9	24	15	7.6474447	7.0388784
10	24	15	11.846421	7.0388784
11	24	15	7.2452555	7.0388784
12	24	15	9.473273	7.0388784
13	24	15	8.7602415	7.0388784
14	24	15	6.1447678	7.0388784
15	24	15	9.925043	7.0388784
16	24	15	7.4160733	7.0388784
17	24	15	8.327794	7.0388784
18	24	15	9.103349	7.0388784
19	24	15	9.104947	7.0388784
20	24	15	8.592077	7.0388784
21	24	15	6.971887	7.0388784
22	24	15	7.898189	7.0388784
23	24	15	7.163666	7.0388784
0	24	15	9.705003	7.0566726
1	24	15	8.965113	7.0566726
2	24	15	7.006302	7.0566726
3	24	15	11.356649	7.0566726
4	24	15	7.8012805	7.0566726
5	24	15	7.689957	7.0566726
6	24	15	10.6981735	7.0566726
7	24	15	8.188606	7.0566726
8	24	15	7.7091293	7.0566726
9	24	15	7.6474447	7.0566726
10	24	15	11.846421	7.0566726
11	24	15	7.2452555	7.0566726
12	24	15	9.473273	7.0566726
13	24	15	8.7602415	7.0566726
14	24	15	6.1447678	7.0566726
15	24	15	9.925043	7.0566726
16	24	15	7.4160733	7.0566726
17	24	15	8.327794	7.0566726
18	24	15	9.103349	7.0566726
19	24	15	9.104947	7.0566726
20	24	15	8.592077	7.0566726
21	24	15	6.971887	7.0566726
22	24	15	7.898189	7.0566726
23	24	15	7.163666	7.0566726
0	25	15	9.642891	7.0566726
1	25	15	9.047221	7.0566726
2	25	15	7.1281524	7.0566726
3	25	15	11.304573	7.0566726
4	25	15	7.5684166	7.0566726
5	25	15	7.7253895	7.0566726
6	25	15	10.9026575	7.0566726
7	25	15	8.169811	7.0566726
8	25	15	7.804613	7.0566726
9	25	15	7.5420237	7.0566726
10	25	15	11.520491	7.0566726
11	25	15	7.2173266	7.0566726
12	25	15	9.584362	7.0566726
13	25	15	8.813435	7.0566726
14	25	15	5.851097	7.0566726
15	25	15	10.083589	7.0566726
16	25	15	7.6290593	7.0566726
17	25	15	8.139067	7.0566726
18	25	15	8.984053	7.0566726
19	25	15	9.2144985	7.0566726
20	25	15	8.947792	7.0566726
21	25	15	7.3086195	7.0566726
22	25	15	7.746634	7.0566726
23	25	15	6.989305	7.0566726
0	25	15	9.642891	7.0204244
1	25	15	9.047221	7.0204244
2	25	15	7.1281524	7.0204244
3	25	15	11.304573	7.0204244
4	25	15	7.5684166	7.0204244
5	25	15	7.7253895	7.0204244
6	25	15	10.9026575	7.0204244
7	25	15	8.169811	7.0204244
8	25	15	7.804613	7.0204244
9	25	15	7.5420237	7.0204244
10	25	15	11.520491	7.0204244
11	25	15	7.2173266	7.0204244
12	25	15	9.584362	7.0204244
13	25	15	8.813435	7.0204244
14	25	15	5.851097	7.0204244
15	25	15	10.083589	7.0204244
16	25	15	7.6290593	7.0204244
17	25	15	8.139067	7.0204244
18	25	15	8.984053	7.0204244
19	25	15	9.2144985	7.0204244
20	25	15	8.947792	7.0204244
21	25	15	7.3086195	7.0204244
22	25	15	7.746634	7.0204244
23	25	15	6.989305	7.0204244
0	26	15	9.589712	7.0204244
1	26	15	8.999638	7.0204244
2	26	15	6.8782315	7.0204244
3	26	15	11.289513	7.0204244
4	26	15	8.027993	7.0204244
5	26	15	7.553625	7.0204244
6	26	15	10.676167	7.0204244
7	26	15	8.029498	7.0204244
8	26	15	7.5941477	7.0204244
9	26	15	7.3707585	7.0204244
10	26	15	11.608084	7.0204244
11	26	15	7.1600237	7.0204244
12	26	15	9.761403	7.0204244
13	26	15	8.877709	7.0204244
14	26	15	5.9272223	7.0204244
15	26	15	10.044944	7.0204244
16	26	15	7.7165217	7.0204244
17	26	15	8.061284	7.0204244
18	26	15	9.073898	7.0204244
19	26	15	9.121753	7.0204244
20	26	15	8.642868	7.0204244
21	26	15	7.3336725	7.0204244
22	26	15	8.077349	7.0204244
23	26	15	7.1569214	7.0204244
0	26	15	9.589712	7.0388784
1	26	15	8.999638	7.0388784
2	26	15	6.8782315	7.0388784
3	26	15	11.289513	7.0388784
4	26	15	8.027993	7.0388784
5	26	15	7.553625	7.0388784
6	26	15	10.676167	7.0388784
7	26	15	8.029498	7.0388784
8	26	15	7.5941477	7.0388784
9	26	15	7.3707585	7.0388784
10	26	15	11.608084	7.0388784
11	26	15	7.1600237	7.0388784
12	26	15	9.761403	7.0388784
13	26	15	8.877709	7.0388784
14	26	15	5.9272223	7.0388784
15	26	15	10.044944	7.0388784
16	26	15	7.7165217	7.0388784
17	26	15	8.061284	7.0388784
18	26	15	9.073898	7.0388784
19	26	15	9.121753	7.0388784
20	26	15	8.642868	7.0388784
21	26	15	7.3336725	7.0388784
22	26	15	8.077349	7.0388784
23	26	15	7.1569214	7.0388784
0	27	15	9.678532	7.0388784
1	27	15	9.189334	7.0388784
2	27	15	6.8014097	7.0388784
3	27	15	11.388799	7.0388784
4	27	15	7.535049	7.0388784
5	27	15	7.6757264	7.0388784
6	27	15	10.624822	7.0388784
7	27	15	7.906392	7.0388784
8	27	15	7.6933537	7.0388784
9	27	15	7.5411253	7.0388784
10	27	15	11.64615	7.0388784
11	27	15	7.333753	7.0388784
12	27	15	9.401591	7.0388784
13	27	15	8.648394	7.0388784
14	27	15	6.2967114	7.0388784
15	27	15	10.200968	7.0388784
16	27	15	7.4274063	7.0388784
17	27	15	8.105234	7.0388784
18	27	15	9.298536	7.0388784
19	27	15	9.052865	7.0388784
20	27	15	9.029883	7.0388784
21	27	15	7.2705545	7.0388784
22	27	15	7.946901	7.0388784
23	27	15	7.0559635	7.0388784
0	27	15	9.678532	7.038395
1	27	15	9.189334	7.038395
2	27	15	6.8014097	7.038395
3	27	15	11.388799	7.038395
4	27	15	7.535049	7.038395
5	27	15	7.6757264	7.038395
6	27	15	10.624822	7.038395
7	27	15	7.906392	7.038395
8	27	15	7.6933537	7.038395
9	27	15	7.5411253	7.038395
10	27	15	11.64615	7.038395
11	27	15	7.333753	7.038395
12	27	15	9.401591	7.038395
13	27	15	8.648394	7.038395
14	27	15	6.2967114	7.038395
15	27	15	10.200968	7.038395
16	27	15	7.4274063	7.038395
17	27	15	8.105234	7.038395
18	27	15	9.298536	7.038395
19	27	15	9.052865	7.038395
20	27	15	9.029883	7.038395
21	27	15	7.2705545	7.038395
22	27	15	7.946901	7.038395
23	27	15	7.0559635	7.038395
0	28	15	9.642891	7.038395
1	28	15	9.047221	7.038395
2	28	15	7.1281524	7.038395
3	28	15	11.304573	7.038395
4	28	15	7.5684166	7.038395
5	28	15	7.7253895	7.038395
6	28	15	10.9026575	7.038395
7	28	15	8.169811	7.038395
8	28	15	7.804613	7.038395
9	28	15	7.5420237	7.038395
10	28	15	11.520491	7.038395
11	28	15	7.2173266	7.038395
12	28	15	9.584362	7.038395
13	28	15	8.813435	7.038395
14	28	15	5.851097	7.038395
15	28	15	10.083589	7.038395
16	28	15	7.6290593	7.038395
17	28	15	8.139067	7.038395
18	28	15	8.984053	7.038395
19	28	15	9.2144985	7.038395
20	28	15	8.947792	7.038395
21	28	15	7.3086195	7.038395
22	28	15	7.746634	7.038395
23	28	15	6.989305	7.038395
0	28	15	9.642891	7.0204244
1	28	15	9.047221	7.0204244
2	28	15	7.1281524	7.0204244
3	28	15	11.304573	7.0204244
4	28	15	7.5684166	7.0204244
5	28	15	7.7253895	7.0204244
6	28	15	10.9026575	7.0204244
7	28	15	8.169811	7.0204244
8	28	15	7.804613	7.0204244
9	28	15	7.5420237	7.0204244
10	28	15	11.520491	7.0204244
11	28	15	7.2173266	7.0204244
12	28	15	9.584362	7.0204244
13	28	15	8.813435	7.0204244
14	28	15	5.851097	7.0204244
15	28	15	10.083589	7.0204244
16	28	15	7.6290593	7.0204244
17	28	15	8.139067	7.0204244
18	28	15	8.984053	7.0204244
19	28	15	9.2144985	7.0204244
20	28	15	8.947792	7.0204244
21	28	15	7.3086195	7.0204244
22	28	15	7.746634	7.0204244
23	28	15	6.989305	7.0204244
0	29	15	9.628048	7.0204244
1	29	15	8.93792	7.0204244
2	29	15	7.139818	7.0204244
3	29	15	11.30161	7.0204244
4	29	15	8.035539	7.0204244
5	29	15	7.5831275	7.0204244
6	29	15	10.685794	7.0204244
7	29	15	7.9258223	7.0204244
8	29	15	7.750598	7.0204244
9	29	15	7.463367	7.0204244
10	29	15	11.759363	7.0204244
11	29	15	7.1652617	7.0204244
12	29	15	9.835866	7.0204244
13	29	15	8.802497	7.0204244
14	29	15	5.9534364	7.0204244
15	29	15	10.098219	7.0204244
16	29	15	7.768127	7.0204244
17	29	15	8.110333	7.0204244
18	29	15	8.77232	7.0204244
19	29	15	9.273142	7.0204244
20	29	15	8.91082	7.0204244
21	29	15	7.4861417	7.0204244
22	29	15	7.8066173	7.0204244
23	29	15	7.3350744	7.0204244
0	29	15	9.628048	7.063413
1	29	15	8.93792	7.063413
2	29	15	7.139818	7.063413
3	29	15	11.30161	7.063413
4	29	15	8.035539	7.063413
5	29	15	7.5831275	7.063413
6	29	15	10.685794	7.063413
7	29	15	7.9258223	7.063413
8	29	15	7.750598	7.063413
9	29	15	7.463367	7.063413
10	29	15	11.759363	7.063413
11	29	15	7.1652617	7.063413
12	29	15	9.835866	7.063413
13	29	15	8.802497	7.063413
14	29	15	5.9534364	7.063413
15	29	15	10.098219	7.063413
16	29	15	7.768127	7.063413
17	29	15	8.110333	7.063413
18	29	15	8.77232	7.063413
19	29	15	9.273142	7.063413
20	29	15	8.91082	7.063413
21	29	15	7.4861417	7.063413
22	29	15	7.8066173	7.063413
23	29	15	7.3350744	7.063413
0	0	16	9.616849	7.063413
1	0	16	9.021385	7.063413
2	0	16	6.8797507	7.063413
3	0	16	11.310428	7.063413
4	0	16	7.8227887	7.063413
5	0	16	7.6445622	7.063413
6	0	16	10.663058	7.063413
7	0	16	8.055409	7.063413
8	0	16	7.530257	7.063413
9	0	16	7.392956	7.063413
10	0	16	11.591111	7.063413
11	0	16	7.2639213	7.063413
12	0	16	9.600561	7.063413
13	0	16	8.652285	7.063413
14	0	16	5.890374	7.063413
15	0	16	10.060147	7.063413
16	0	16	7.518598	7.063413
17	0	16	8.148168	7.063413
18	0	16	8.972212	7.063413
19	0	16	9.022176	7.063413
20	0	16	8.694019	7.063413
21	0	16	7.1895413	7.063413
22	0	16	7.832357	7.063413
23	0	16	7.02675	7.063413
0	0	16	9.616849	7.0262866
1	0	16	9.021385	7.0262866
2	0	16	6.8797507	7.0262866
3	0	16	11.310428	7.0262866
4	0	16	7.8227887	7.0262866
5	0	16	7.6445622	7.0262866
6	0	16	10.663058	7.0262866
7	0	16	8.055409	7.0262866
8	0	16	7.530257	7.0262866
9	0	16	7.392956	7.0262866
10	0	16	11.591111	7.0262866
11	0	16	7.2639213	7.0262866
12	0	16	9.600561	7.0262866
13	0	16	8.652285	7.0262866
14	0	16	5.890374	7.0262866
15	0	16	10.060147	7.0262866
16	0	16	7.518598	7.0262866
17	0	16	8.148168	7.0262866
18	0	16	8.972212	7.0262866
19	0	16	9.022176	7.0262866
20	0	16	8.694019	7.0262866
21	0	16	7.1895413	7.0262866
22	0	16	7.832357	7.0262866
23	0	16	7.02675	7.0262866
0	1	16	9.616849	7.0262866
1	1	16	9.021385	7.0262866
2	1	16	6.8797507	7.0262866
3	1	16	11.310428	7.0262866
4	1	16	7.8227887	7.0262866
5	1	16	7.6445622	7.0262866
6	1	16	10.663058	7.0262866
7	1	16	8.055409	7.0262866
8	1	16	7.530257	7.0262866
9	1	16	7.392956	7.0262866
10	1	16	11.591111	7.0262866
11	1	16	7.2639213	7.0262866
12	1	16	9.600561	7.0262866
13	1	16	8.652285	7.0262866
14	1	16	5.890374	7.0262866
15	1	16	10.060147	7.0262866
16	1	16	7.518598	7.0262866
17	1	16	8.148168	7.0262866
18	1	16	8.972212	7.0262866
19	1	16	9.022176	7.0262866
20	1	16	8.694019	7.0262866
21	1	16	7.1895413	7.0262866
22	1	16	7.832357	7.0262866
23	1	16	7.02675	7.0262866
0	1	16	9.616849	7.0262866
1	1	16	9.021385	7.0262866
2	1	16	6.8797507	7.0262866
3	1	16	11.310428	7.0262866
4	1	16	7.8227887	7.0262866
5	1	16	7.6445622	7.0262866
6	1	16	10.663058	7.0262866
7	1	16	8.055409	7.0262866
8	1	16	7.530257	7.0262866
9	1	16	7.392956	7.0262866
10	1	16	11.591111	7.0262866
11	1	16	7.2639213	7.0262866
12	1	16	9.600561	7.0262866
13	1	16	8.652285	7.0262866
14	1	16	5.890374	7.0262866
15	1	16	10.060147	7.0262866
16	1	16	7.518598	7.0262866
17	1	16	8.148168	7.0262866
18	1	16	8.972212	7.0262866
19	1	16	9.022176	7.0262866
20	1	16	8.694019	7.0262866
21	1	16	7.1895413	7.0262866
22	1	16	7.832357	7.0262866
23	1	16	7.02675	7.0262866
0	2	16	9.616849	7.0262866
1	2	16	9.021385	7.0262866
2	2	16	6.8797507	7.0262866
3	2	16	11.310428	7.0262866
4	2	16	7.8227887	7.0262866
5	2	16	7.6445622	7.0262866
6	2	16	10.663058	7.0262866
7	2	16	8.055409	7.0262866
8	2	16	7.530257	7.0262866
9	2	16	7.392956	7.0262866
10	2	16	11.591111	7.0262866
11	2	16	7.2639213	7.0262866
12	2	16	9.600561	7.0262866
13	2	16	8.652285	7.0262866
14	2	16	5.890374	7.0262866
15	2	16	10.060147	7.0262866
16	2	16	7.518598	7.0262866
17	2	16	8.148168	7.0262866
18	2	16	8.972212	7.0262866
19	2	16	9.022176	7.0262866
20	2	16	8.694019	7.0262866
21	2	16	7.1895413	7.0262866
22	2	16	7.832357	7.0262866
23	2	16	7.02675	7.0262866
0	2	16	9.616849	7.0262866
1	2	16	9.021385	7.0262866
2	2	16	6.8797507	7.0262866
3	2	16	11.310428	7.0262866
4	2	16	7.8227887	7.0262866
5	2	16	7.6445622	7.0262866
6	2	16	10.663058	7.0262866
7	2	16	8.055409	7.0262866
8	2	16	7.530257	7.0262866
9	2	16	7.392956	7.0262866
10	2	16	11.591111	7.0262866
11	2	16	7.2639213	7.0262866
12	2	16	9.600561	7.0262866
13	2	16	8.652285	7.0262866
14	2	16	5.890374	7.0262866
15	2	16	10.060147	7.0262866
16	2	16	7.518598	7.0262866
17	2	16	8.148168	7.0262866
18	2	16	8.972212	7.0262866
19	2	16	9.022176	7.0262866
20	2	16	8.694019	7.0262866
21	2	16	7.1895413	7.0262866
22	2	16	7.832357	7.0262866
23	2	16	7.02675	7.0262866
0	3	16	9.616849	7.0262866
1	3	16	9.021385	7.0262866
2	3	16	6.8797507	7.0262866
3	3	16	11.310428	7.0262866
4	3	16	7.8227887	7.0262866
5	3	16	7.6445622	7.0262866
6	3	16	10.663058	7.0262866
7	3	16	8.055409	7.0262866
8	3	16	7.530257	7.0262866
9	3	16	7.392956	7.0262866
10	3	16	11.591111	7.0262866
11	3	16	7.2639213	7.0262866
12	3	16	9.600561	7.0262866
13	3	16	8.652285	7.0262866
14	3	16	5.890374	7.0262866
15	3	16	10.060147	7.0262866
16	3	16	7.518598	7.0262866
17	3	16	8.148168	7.0262866
18	3	16	8.972212	7.0262866
19	3	16	9.022176	7.0262866
20	3	16	8.694019	7.0262866
21	3	16	7.1895413	7.0262866
22	3	16	7.832357	7.0262866
23	3	16	7.02675	7.0262866
0	3	16	9.616849	7.0262866
1	3	16	9.021385	7.0262866
2	3	16	6.8797507	7.0262866
3	3	16	11.310428	7.0262866
4	3	16	7.8227887	7.0262866
5	3	16	7.6445622	7.0262866
6	3	16	10.663058	7.0262866
7	3	16	8.055409	7.0262866
8	3	16	7.530257	7.0262866
9	3	16	7.392956	7.0262866
10	3	16	11.591111	7.0262866
11	3	16	7.2639213	7.0262866
12	3	16	9.600561	7.0262866
13	3	16	8.652285	7.0262866
14	3	16	5.890374	7.0262866
15	3	16	10.060147	7.0262866
16	3	16	7.518598	7.0262866
17	3	16	8.148168	7.0262866
18	3	16	8.972212	7.0262866
19	3	16	9.022176	7.0262866
20	3	16	8.694019	7.0262866
21	3	16	7.1895413	7.0262866
22	3	16	7.832357	7.0262866
23	3	16	7.02675	7.0262866
0	4	16	9.616849	7.0262866
1	4	16	9.021385	7.0262866
2	4	16	6.8797507	7.0262866
3	4	16	11.310428	7.0262866
4	4	16	7.8227887	7.0262866
5	4	16	7.6445622	7.0262866
6	4	16	10.663058	7.0262866
7	4	16	8.055409	7.0262866
8	4	16	7.530257	7.0262866
9	4	16	7.392956	7.0262866
10	4	16	11.591111	7.0262866
11	4	16	7.2639213	7.0262866
12	4	16	9.600561	7.0262866
13	4	16	8.652285	7.0262866
14	4	16	5.890374	7.0262866
15	4	16	10.060147	7.0262866
16	4	16	7.518598	7.0262866
17	4	16	8.148168	7.0262866
18	4	16	8.972212	7.0262866
19	4	16	9.022176	7.0262866
20	4	16	8.694019	7.0262866
21	4	16	7.1895413	7.0262866
22	4	16	7.832357	7.0262866
23	4	16	7.02675	7.0262866
0	4	16	9.616849	7.0262866
1	4	16	9.021385	7.0262866
2	4	16	6.8797507	7.0262866
3	4	16	11.310428	7.0262866
4	4	16	7.8227887	7.0262866
5	4	16	7.6445622	7.0262866
6	4	16	10.663058	7.0262866
7	4	16	8.055409	7.0262866
8	4	16	7.530257	7.0262866
9	4	16	7.392956	7.0262866
10	4	16	11.591111	7.0262866
11	4	16	7.2639213	7.0262866
12	4	16	9.600561	7.0262866
13	4	16	8.652285	7.0262866
14	4	16	5.890374	7.0262866
15	4	16	10.060147	7.0262866
16	4	16	7.518598	7.0262866
17	4	16	8.148168	7.0262866
18	4	16	8.972212	7.0262866
19	4	16	9.022176	7.0262866
20	4	16	8.694019	7.0262866
21	4	16	7.1895413	7.0262866
22	4	16	7.832357	7.0262866
23	4	16	7.02675	7.0262866
0	5	16	9.616849	7.0262866
1	5	16	9.021385	7.0262866
2	5	16	6.8797507	7.0262866
3	5	16	11.310428	7.0262866
4	5	16	7.8227887	7.0262866
5	5	16	7.6445622	7.0262866
6	5	16	10.663058	7.0262866
7	5	16	8.055409	7.0262866
8	5	16	7.530257	7.0262866
9	5	16	7.392956	7.0262866
10	5	16	11.591111	7.0262866
11	5	16	7.2639213	7.0262866
12	5	16	9.600561	7.0262866
13	5	16	8.652285	7.0262866
14	5	16	5.890374	7.0262866
15	5	16	10.060147	7.0262866
16	5	16	7.518598	7.0262866
17	5	16	8.148168	7.0262866
18	5	16	8.972212	7.0262866
19	5	16	9.022176	7.0262866
20	5	16	8.694019	7.0262866
21	5	16	7.1895413	7.0262866
22	5	16	7.832357	7.0262866
23	5	16	7.02675	7.0262866
0	5	16	9.616849	7.0262866
1	5	16	9.021385	7.0262866
2	5	16	6.8797507	7.0262866
3	5	16	11.310428	7.0262866
4	5	16	7.8227887	7.0262866
5	5	16	7.6445622	7.0262866
6	5	16	10.663058	7.0262866
7	5	16	8.055409	7.0262866
8	5	16	7.530257	7.0262866
9	5	16	7.392956	7.0262866
10	5	16	11.591111	7.0262866
11	5	16	7.2639213	7.0262866
12	5	16	9.600561	7.0262866
13	5	16	8.652285	7.0262866
14	5	16	5.890374	7.0262866
15	5	16	10.060147	7.0262866
16	5	16	7.518598	7.0262866
17	5	16	8.148168	7.0262866
18	5	16	8.972212	7.0262866
19	5	16	9.022176	7.0262866
20	5	16	8.694019	7.0262866
21	5	16	7.1895413	7.0262866
22	5	16	7.832357	7.0262866
23	5	16	7.02675	7.0262866
0	6	16	9.616849	7.0262866
1	6	16	9.021385	7.0262866
2	6	16	6.8797507	7.0262866
3	6	16	11.310428	7.0262866
4	6	16	7.8227887	7.0262866
5	6	16	7.6445622	7.0262866
6	6	16	10.663058	7.0262866
7	6	16	8.055409	7.0262866
8	6	16	7.530257	7.0262866
9	6	16	7.392956	7.0262866
10	6	16	11.591111	7.0262866
11	6	16	7.2639213	7.0262866
12	6	16	9.600561	7.0262866
13	6	16	8.652285	7.0262866
14	6	16	5.890374	7.0262866
15	6	16	10.060147	7.0262866
16	6	16	7.518598	7.0262866
17	6	16	8.148168	7.0262866
18	6	16	8.972212	7.0262866
19	6	16	9.022176	7.0262866
20	6	16	8.694019	7.0262866
21	6	16	7.1895413	7.0262866
22	6	16	7.832357	7.0262866
23	6	16	7.02675	7.0262866
0	6	16	9.616849	7.0262866
1	6	16	9.021385	7.0262866
2	6	16	6.8797507	7.0262866
3	6	16	11.310428	7.0262866
4	6	16	7.8227887	7.0262866
5	6	16	7.6445622	7.0262866
6	6	16	10.663058	7.0262866
7	6	16	8.055409	7.0262866
8	6	16	7.530257	7.0262866
9	6	16	7.392956	7.0262866
10	6	16	11.591111	7.0262866
11	6	16	7.2639213	7.0262866
12	6	16	9.600561	7.0262866
13	6	16	8.652285	7.0262866
14	6	16	5.890374	7.0262866
15	6	16	10.060147	7.0262866
16	6	16	7.518598	7.0262866
17	6	16	8.148168	7.0262866
18	6	16	8.972212	7.0262866
19	6	16	9.022176	7.0262866
20	6	16	8.694019	7.0262866
21	6	16	7.1895413	7.0262866
22	6	16	7.832357	7.0262866
23	6	16	7.02675	7.0262866
0	7	16	9.616849	7.0262866
1	7	16	9.021385	7.0262866
2	7	16	6.8797507	7.0262866
3	7	16	11.310428	7.0262866
4	7	16	7.8227887	7.0262866
5	7	16	7.6445622	7.0262866
6	7	16	10.663058	7.0262866
7	7	16	8.055409	7.0262866
8	7	16	7.530257	7.0262866
9	7	16	7.392956	7.0262866
10	7	16	11.591111	7.0262866
11	7	16	7.2639213	7.0262866
12	7	16	9.600561	7.0262866
13	7	16	8.652285	7.0262866
14	7	16	5.890374	7.0262866
15	7	16	10.060147	7.0262866
16	7	16	7.518598	7.0262866
17	7	16	8.148168	7.0262866
18	7	16	8.972212	7.0262866
19	7	16	9.022176	7.0262866
20	7	16	8.694019	7.0262866
21	7	16	7.1895413	7.0262866
22	7	16	7.832357	7.0262866
23	7	16	7.02675	7.0262866
0	7	16	9.616849	7.0262866
1	7	16	9.021385	7.0262866
2	7	16	6.8797507	7.0262866
3	7	16	11.310428	7.0262866
4	7	16	7.8227887	7.0262866
5	7	16	7.6445622	7.0262866
6	7	16	10.663058	7.0262866
7	7	16	8.055409	7.0262866
8	7	16	7.530257	7.0262866
9	7	16	7.392956	7.0262866
10	7	16	11.591111	7.0262866
11	7	16	7.2639213	7.0262866
12	7	16	9.600561	7.0262866
13	7	16	8.652285	7.0262866
14	7	16	5.890374	7.0262866
15	7	16	10.060147	7.0262866
16	7	16	7.518598	7.0262866
17	7	16	8.148168	7.0262866
18	7	16	8.972212	7.0262866
19	7	16	9.022176	7.0262866
20	7	16	8.694019	7.0262866
21	7	16	7.1895413	7.0262866
22	7	16	7.832357	7.0262866
23	7	16	7.02675	7.0262866
0	8	16	9.616849	7.0262866
1	8	16	9.021385	7.0262866
2	8	16	6.8797507	7.0262866
3	8	16	11.310428	7.0262866
4	8	16	7.8227887	7.0262866
5	8	16	7.6445622	7.0262866
6	8	16	10.663058	7.0262866
7	8	16	8.055409	7.0262866
8	8	16	7.530257	7.0262866
9	8	16	7.392956	7.0262866
10	8	16	11.591111	7.0262866
11	8	16	7.2639213	7.0262866
12	8	16	9.600561	7.0262866
13	8	16	8.652285	7.0262866
14	8	16	5.890374	7.0262866
15	8	16	10.060147	7.0262866
16	8	16	7.518598	7.0262866
17	8	16	8.148168	7.0262866
18	8	16	8.972212	7.0262866
19	8	16	9.022176	7.0262866
20	8	16	8.694019	7.0262866
21	8	16	7.1895413	7.0262866
22	8	16	7.832357	7.0262866
23	8	16	7.02675	7.0262866
0	8	16	9.616849	7.0262866
1	8	16	9.021385	7.0262866
2	8	16	6.8797507	7.0262866
3	8	16	11.310428	7.0262866
4	8	16	7.8227887	7.0262866
5	8	16	7.6445622	7.0262866
6	8	16	10.663058	7.0262866
7	8	16	8.055409	7.0262866
8	8	16	7.530257	7.0262866
9	8	16	7.392956	7.0262866
10	8	16	11.591111	7.0262866
11	8	16	7.2639213	7.0262866
12	8	16	9.600561	7.0262866
13	8	16	8.652285	7.0262866
14	8	16	5.890374	7.0262866
15	8	16	10.060147	7.0262866
16	8	16	7.518598	7.0262866
17	8	16	8.148168	7.0262866
18	8	16	8.972212	7.0262866
19	8	16	9.022176	7.0262866
20	8	16	8.694019	7.0262866
21	8	16	7.1895413	7.0262866
22	8	16	7.832357	7.0262866
23	8	16	7.02675	7.0262866
0	9	16	9.616849	7.0262866
1	9	16	9.021385	7.0262866
2	9	16	6.8797507	7.0262866
3	9	16	11.310428	7.0262866
4	9	16	7.8227887	7.0262866
5	9	16	7.6445622	7.0262866
6	9	16	10.663058	7.0262866
7	9	16	8.055409	7.0262866
8	9	16	7.530257	7.0262866
9	9	16	7.392956	7.0262866
10	9	16	11.591111	7.0262866
11	9	16	7.2639213	7.0262866
12	9	16	9.600561	7.0262866
13	9	16	8.652285	7.0262866
14	9	16	5.890374	7.0262866
15	9	16	10.060147	7.0262866
16	9	16	7.518598	7.0262866
17	9	16	8.148168	7.0262866
18	9	16	8.972212	7.0262866
19	9	16	9.022176	7.0262866
20	9	16	8.694019	7.0262866
21	9	16	7.1895413	7.0262866
22	9	16	7.832357	7.0262866
23	9	16	7.02675	7.0262866
0	9	16	9.616849	7.0262866
1	9	16	9.021385	7.0262866
2	9	16	6.8797507	7.0262866
3	9	16	11.310428	7.0262866
4	9	16	7.8227887	7.0262866
5	9	16	7.6445622	7.0262866
6	9	16	10.663058	7.0262866
7	9	16	8.055409	7.0262866
8	9	16	7.530257	7.0262866
9	9	16	7.392956	7.0262866
10	9	16	11.591111	7.0262866
11	9	16	7.2639213	7.0262866
12	9	16	9.600561	7.0262866
13	9	16	8.652285	7.0262866
14	9	16	5.890374	7.0262866
15	9	16	10.060147	7.0262866
16	9	16	7.518598	7.0262866
17	9	16	8.148168	7.0262866
18	9	16	8.972212	7.0262866
19	9	16	9.022176	7.0262866
20	9	16	8.694019	7.0262866
21	9	16	7.1895413	7.0262866
22	9	16	7.832357	7.0262866
23	9	16	7.02675	7.0262866
0	10	16	9.616849	7.0262866
1	10	16	9.021385	7.0262866
2	10	16	6.8797507	7.0262866
3	10	16	11.310428	7.0262866
4	10	16	7.8227887	7.0262866
5	10	16	7.6445622	7.0262866
6	10	16	10.663058	7.0262866
7	10	16	8.055409	7.0262866
8	10	16	7.530257	7.0262866
9	10	16	7.392956	7.0262866
10	10	16	11.591111	7.0262866
11	10	16	7.2639213	7.0262866
12	10	16	9.600561	7.0262866
13	10	16	8.652285	7.0262866
14	10	16	5.890374	7.0262866
15	10	16	10.060147	7.0262866
16	10	16	7.518598	7.0262866
17	10	16	8.148168	7.0262866
18	10	16	8.972212	7.0262866
19	10	16	9.022176	7.0262866
20	10	16	8.694019	7.0262866
21	10	16	7.1895413	7.0262866
22	10	16	7.832357	7.0262866
23	10	16	7.02675	7.0262866
0	10	16	9.616849	7.0262866
1	10	16	9.021385	7.0262866
2	10	16	6.8797507	7.0262866
3	10	16	11.310428	7.0262866
4	10	16	7.8227887	7.0262866
5	10	16	7.6445622	7.0262866
6	10	16	10.663058	7.0262866
7	10	16	8.055409	7.0262866
8	10	16	7.530257	7.0262866
9	10	16	7.392956	7.0262866
10	10	16	11.591111	7.0262866
11	10	16	7.2639213	7.0262866
12	10	16	9.600561	7.0262866
13	10	16	8.652285	7.0262866
14	10	16	5.890374	7.0262866
15	10	16	10.060147	7.0262866
16	10	16	7.518598	7.0262866
