atlas	K	networks	subj	dice	type	strength	spatial_w	first_run	second_run	w/b
fs32k	15	all	17	0.5378074049949646	fusion	10	0	6	14	between
fs32k	15	all	18	0.5259217619895935	fusion	10	0	6	14	between
fs32k	15	all	19	0.5433899760246277	fusion	10	0	6	14	between
fs32k	15	all	20	0.5332950949668884	fusion	10	0	6	14	between
fs32k	15	all	21	0.5241222381591797	fusion	10	0	6	14	between
fs32k	15	all	22	0.5298819541931152	fusion	10	0	6	14	between
fs32k	15	all	23	0.5195926427841187	fusion	10	0	6	14	between
fs32k	15	all	24	0.542873740196228	fusion	10	0	6	14	between
fs32k	15	all	25	0.5427027344703674	fusion	10	0	6	14	between
fs32k	15	all	26	0.5313326716423035	fusion	10	0	6	14	between
fs32k	15	all	27	0.542364239692688	fusion	10	0	6	14	between
fs32k	15	all	28	0.5312002897262573	fusion	10	0	6	14	between
fs32k	15	all	29	0.5182905197143555	fusion	10	0	6	14	between
fs32k	15	all	30	0.5147414803504944	fusion	10	0	6	14	between
fs32k	15	all	31	0.5355105996131897	fusion	10	0	6	14	between
fs32k	15	all	32	0.5056419968605042	fusion	10	0	6	14	between
fs32k	15	all	33	0.537800669670105	fusion	10	0	6	14	between
fs32k	15	all	34	0.5441962480545044	fusion	10	0	6	14	between
fs32k	15	all	35	0.5297234058380127	fusion	10	0	6	14	between
fs32k	15	all	36	0.5081841349601746	fusion	10	0	6	14	between
fs32k	15	all	37	0.5288420915603638	fusion	10	0	6	14	between
fs32k	15	all	38	0.5240275859832764	fusion	10	0	6	14	between
fs32k	15	all	39	0.5137122273445129	fusion	10	0	6	14	between
fs32k	15	all	40	0.5191606283187866	fusion	10	0	6	14	between
fs32k	15	all	41	0.516129732131958	fusion	10	0	6	14	between
fs32k	15	all	42	0.5400429964065552	fusion	10	0	6	14	between
fs32k	15	all	43	0.5473191142082214	fusion	10	0	6	14	between
fs32k	15	all	44	0.5298922061920166	fusion	10	0	6	14	between
fs32k	15	all	45	0.5202503204345703	fusion	10	0	6	14	between
fs32k	15	all	46	0.5232889652252197	fusion	10	0	6	14	between
fs32k	15	all	47	0.5276898741722107	fusion	10	0	6	14	between
fs32k	15	all	48	0.5131993293762207	fusion	10	0	6	14	between
fs32k	15	all	49	0.5203259587287903	fusion	10	0	6	14	between
fs32k	15	all	50	0.5327985286712646	fusion	10	0	6	14	between
fs32k	15	all	51	0.5291007161140442	fusion	10	0	6	14	between
fs32k	15	all	52	0.5399897694587708	fusion	10	0	6	14	between
fs32k	15	all	53	0.5234247446060181	fusion	10	0	6	14	between
fs32k	15	all	54	0.5244907140731812	fusion	10	0	6	14	between
fs32k	15	all	55	0.5315515995025635	fusion	10	0	6	14	between
fs32k	15	all	1	0.519102931022644	fusion	10	0	6	15	between
fs32k	15	all	2	0.5256646871566772	fusion	10	0	6	15	between
fs32k	15	all	3	0.541450023651123	fusion	10	0	6	15	between
fs32k	15	all	4	0.5357635021209717	fusion	10	0	6	15	between
fs32k	15	all	5	0.5477887392044067	fusion	10	0	6	15	between
fs32k	15	all	6	0.5322750806808472	fusion	10	0	6	15	between
fs32k	15	all	7	0.5415928363800049	fusion	10	0	6	15	between
fs32k	15	all	8	0.5321375131607056	fusion	10	0	6	15	between
fs32k	15	all	9	0.5347998142242432	fusion	10	0	6	15	between
fs32k	15	all	10	0.5328019857406616	fusion	10	0	6	15	between
fs32k	15	all	11	0.5302005410194397	fusion	10	0	6	15	between
fs32k	15	all	12	0.5353734493255615	fusion	10	0	6	15	between
fs32k	15	all	13	0.5184926986694336	fusion	10	0	6	15	between
fs32k	15	all	14	0.520539402961731	fusion	10	0	6	15	between
fs32k	15	all	15	0.5075951814651489	fusion	10	0	6	15	between
fs32k	15	all	16	0.5278900265693665	fusion	10	0	6	15	between
fs32k	15	all	17	0.5317565202713013	fusion	10	0	6	15	between
fs32k	15	all	18	0.5204866528511047	fusion	10	0	6	15	between
fs32k	15	all	19	0.5224840641021729	fusion	10	0	6	15	between
fs32k	15	all	20	0.5234268307685852	fusion	10	0	6	15	between
fs32k	15	all	21	0.5246407985687256	fusion	10	0	6	15	between
fs32k	15	all	22	0.5209343433380127	fusion	10	0	6	15	between
fs32k	15	all	23	0.5068657398223877	fusion	10	0	6	15	between
fs32k	15	all	24	0.529687762260437	fusion	10	0	6	15	between
fs32k	15	all	25	0.5372122526168823	fusion	10	0	6	15	between
fs32k	15	all	26	0.5200204253196716	fusion	10	0	6	15	between
fs32k	15	all	27	0.5281370282173157	fusion	10	0	6	15	between
fs32k	15	all	28	0.5331077575683594	fusion	10	0	6	15	between
fs32k	15	all	29	0.5243447422981262	fusion	10	0	6	15	between
fs32k	15	all	30	0.5099825859069824	fusion	10	0	6	15	between
fs32k	15	all	31	0.5481224060058594	fusion	10	0	6	15	between
fs32k	15	all	32	0.516000509262085	fusion	10	0	6	15	between
fs32k	15	all	33	0.5446267127990723	fusion	10	0	6	15	between
fs32k	15	all	34	0.5448089838027954	fusion	10	0	6	15	between
fs32k	15	all	35	0.517264723777771	fusion	10	0	6	15	between
fs32k	15	all	36	0.5082553029060364	fusion	10	0	6	15	between
fs32k	15	all	37	0.52339106798172	fusion	10	0	6	15	between
fs32k	15	all	38	0.5300294160842896	fusion	10	0	6	15	between
fs32k	15	all	39	0.5159529447555542	fusion	10	0	6	15	between
fs32k	15	all	40	0.51191645860672	fusion	10	0	6	15	between
fs32k	15	all	41	0.5164992213249207	fusion	10	0	6	15	between
fs32k	15	all	42	0.540095865726471	fusion	10	0	6	15	between
fs32k	15	all	43	0.5483984351158142	fusion	10	0	6	15	between
fs32k	15	all	44	0.538240909576416	fusion	10	0	6	15	between
fs32k	15	all	45	0.5206290483474731	fusion	10	0	6	15	between
fs32k	15	all	46	0.5199956297874451	fusion	10	0	6	15	between
fs32k	15	all	47	0.5259808301925659	fusion	10	0	6	15	between
fs32k	15	all	48	0.5114599466323853	fusion	10	0	6	15	between
fs32k	15	all	49	0.5103297233581543	fusion	10	0	6	15	between
fs32k	15	all	50	0.5443201661109924	fusion	10	0	6	15	between
fs32k	15	all	51	0.532744288444519	fusion	10	0	6	15	between
fs32k	15	all	52	0.5419014692306519	fusion	10	0	6	15	between
fs32k	15	all	53	0.529579758644104	fusion	10	0	6	15	between
fs32k	15	all	54	0.5288916230201721	fusion	10	0	6	15	between
fs32k	15	all	55	0.5320677757263184	fusion	10	0	6	15	between
fs32k	15	all	1	0.5228433012962341	fusion	10	0	7	8	between
fs32k	15	all	2	0.5457037091255188	fusion	10	0	7	8	between
fs32k	15	all	3	0.5549917817115784	fusion	10	0	7	8	between
fs32k	15	all	4	0.5453134775161743	fusion	10	0	7	8	between
fs32k	15	all	5	0.5435171127319336	fusion	10	0	7	8	between
fs32k	15	all	6	0.5411466360092163	fusion	10	0	7	8	between
fs32k	15	all	7	0.5396924018859863	fusion	10	0	7	8	between
fs32k	15	all	8	0.53624427318573	fusion	10	0	7	8	between
fs32k	15	all	9	0.5421216487884521	fusion	10	0	7	8	between
fs32k	15	all	10	0.5490478277206421	fusion	10	0	7	8	between
fs32k	15	all	11	0.52381831407547	fusion	10	0	7	8	between
fs32k	15	all	12	0.5400274991989136	fusion	10	0	7	8	between
fs32k	15	all	13	0.5158694386482239	fusion	10	0	7	8	between
fs32k	15	all	14	0.5128380060195923	fusion	10	0	7	8	between
fs32k	15	all	15	0.5006216764450073	fusion	10	0	7	8	between
fs32k	15	all	16	0.5319579839706421	fusion	10	0	7	8	between
fs32k	15	all	17	0.5189488530158997	fusion	10	0	7	8	between
fs32k	15	all	18	0.5218852162361145	fusion	10	0	7	8	between
fs32k	15	all	19	0.5327381491661072	fusion	10	0	7	8	between
fs32k	15	all	20	0.5334363579750061	fusion	10	0	7	8	between
fs32k	15	all	21	0.535810112953186	fusion	10	0	7	8	between
fs32k	15	all	22	0.509529709815979	fusion	10	0	7	8	between
fs32k	15	all	23	0.5144716501235962	fusion	10	0	7	8	between
fs32k	15	all	24	0.5334738492965698	fusion	10	0	7	8	between
fs32k	15	all	25	0.5347684621810913	fusion	10	0	7	8	between
fs32k	15	all	26	0.5258946418762207	fusion	10	0	7	8	between
fs32k	15	all	27	0.5309907793998718	fusion	10	0	7	8	between
fs32k	15	all	28	0.5460719466209412	fusion	10	0	7	8	between
fs32k	15	all	29	0.5351032018661499	fusion	10	0	7	8	between
fs32k	15	all	30	0.5193118453025818	fusion	10	0	7	8	between
fs32k	15	all	31	0.5573639869689941	fusion	10	0	7	8	between
fs32k	15	all	32	0.5337809324264526	fusion	10	0	7	8	between
fs32k	15	all	33	0.5613486170768738	fusion	10	0	7	8	between
fs32k	15	all	34	0.5651909708976746	fusion	10	0	7	8	between
fs32k	15	all	35	0.5141637325286865	fusion	10	0	7	8	between
fs32k	15	all	36	0.5145784616470337	fusion	10	0	7	8	between
fs32k	15	all	37	0.5304387807846069	fusion	10	0	7	8	between
fs32k	15	all	38	0.521870493888855	fusion	10	0	7	8	between
fs32k	15	all	39	0.519668698310852	fusion	10	0	7	8	between
fs32k	15	all	40	0.5313149690628052	fusion	10	0	7	8	between
fs32k	15	all	41	0.5169593691825867	fusion	10	0	7	8	between
fs32k	15	all	42	0.5193306803703308	fusion	10	0	7	8	between
fs32k	15	all	43	0.5346739888191223	fusion	10	0	7	8	between
fs32k	15	all	44	0.5257564187049866	fusion	10	0	7	8	between
fs32k	15	all	45	0.5157598257064819	fusion	10	0	7	8	between
fs32k	15	all	46	0.513063371181488	fusion	10	0	7	8	between
fs32k	15	all	47	0.5251516699790955	fusion	10	0	7	8	between
fs32k	15	all	48	0.5059743523597717	fusion	10	0	7	8	between
fs32k	15	all	49	0.5208501219749451	fusion	10	0	7	8	between
fs32k	15	all	50	0.5324630737304688	fusion	10	0	7	8	between
fs32k	15	all	51	0.5262383222579956	fusion	10	0	7	8	between
fs32k	15	all	52	0.5352590084075928	fusion	10	0	7	8	between
fs32k	15	all	53	0.5287458896636963	fusion	10	0	7	8	between
fs32k	15	all	54	0.5367926955223083	fusion	10	0	7	8	between
fs32k	15	all	55	0.546988308429718	fusion	10	0	7	8	between
fs32k	15	all	1	0.5290921926498413	fusion	10	0	7	9	between
fs32k	15	all	2	0.5500390529632568	fusion	10	0	7	9	between
fs32k	15	all	3	0.5497081279754639	fusion	10	0	7	9	between
fs32k	15	all	4	0.5469313859939575	fusion	10	0	7	9	between
fs32k	15	all	5	0.5435302257537842	fusion	10	0	7	9	between
fs32k	15	all	6	0.5439795851707458	fusion	10	0	7	9	between
fs32k	15	all	7	0.552431046962738	fusion	10	0	7	9	between
fs32k	15	all	8	0.5556105375289917	fusion	10	0	7	9	between
fs32k	15	all	9	0.5555639266967773	fusion	10	0	7	9	between
fs32k	15	all	10	0.5533921122550964	fusion	10	0	7	9	between
fs32k	15	all	11	0.5283892750740051	fusion	10	0	7	9	between
fs32k	15	all	12	0.5283311605453491	fusion	10	0	7	9	between
fs32k	15	all	13	0.5218765139579773	fusion	10	0	7	9	between
fs32k	15	all	14	0.5158782005310059	fusion	10	0	7	9	between
fs32k	15	all	15	0.5058466792106628	fusion	10	0	7	9	between
fs32k	15	all	16	0.5360602140426636	fusion	10	0	7	9	between
fs32k	15	all	17	0.531976580619812	fusion	10	0	7	9	between
fs32k	15	all	18	0.5323374271392822	fusion	10	0	7	9	between
fs32k	15	all	19	0.529625415802002	fusion	10	0	7	9	between
fs32k	15	all	20	0.5190356373786926	fusion	10	0	7	9	between
fs32k	15	all	21	0.5384647846221924	fusion	10	0	7	9	between
fs32k	15	all	22	0.5201832056045532	fusion	10	0	7	9	between
fs32k	15	all	23	0.5150251388549805	fusion	10	0	7	9	between
fs32k	15	all	24	0.5345156788825989	fusion	10	0	7	9	between
fs32k	15	all	25	0.5504299998283386	fusion	10	0	7	9	between
fs32k	15	all	26	0.5366206765174866	fusion	10	0	7	9	between
fs32k	15	all	27	0.5312244892120361	fusion	10	0	7	9	between
fs32k	15	all	28	0.532684862613678	fusion	10	0	7	9	between
fs32k	15	all	29	0.5254440307617188	fusion	10	0	7	9	between
fs32k	15	all	30	0.4989374876022339	fusion	10	0	7	9	between
fs32k	15	all	31	0.5394129157066345	fusion	10	0	7	9	between
fs32k	15	all	32	0.5212205052375793	fusion	10	0	7	9	between
fs32k	15	all	33	0.5447522401809692	fusion	10	0	7	9	between
fs32k	15	all	34	0.5347331762313843	fusion	10	0	7	9	between
fs32k	15	all	35	0.5167801976203918	fusion	10	0	7	9	between
fs32k	15	all	36	0.5042763352394104	fusion	10	0	7	9	between
fs32k	15	all	37	0.5237401127815247	fusion	10	0	7	9	between
fs32k	15	all	38	0.5317098498344421	fusion	10	0	7	9	between
fs32k	15	all	39	0.5275184512138367	fusion	10	0	7	9	between
fs32k	15	all	40	0.5257710218429565	fusion	10	0	7	9	between
fs32k	15	all	41	0.5102885365486145	fusion	10	0	7	9	between
fs32k	15	all	42	0.5223315954208374	fusion	10	0	7	9	between
fs32k	15	all	43	0.5371643304824829	fusion	10	0	7	9	between
fs32k	15	all	44	0.5256806015968323	fusion	10	0	7	9	between
fs32k	15	all	45	0.5093539357185364	fusion	10	0	7	9	between
fs32k	15	all	46	0.5229201316833496	fusion	10	0	7	9	between
fs32k	15	all	47	0.5360677242279053	fusion	10	0	7	9	between
fs32k	15	all	48	0.5132341384887695	fusion	10	0	7	9	between
fs32k	15	all	49	0.5142572522163391	fusion	10	0	7	9	between
fs32k	15	all	50	0.5430876016616821	fusion	10	0	7	9	between
fs32k	15	all	51	0.5418781042098999	fusion	10	0	7	9	between
fs32k	15	all	52	0.5462808012962341	fusion	10	0	7	9	between
fs32k	15	all	53	0.5425465106964111	fusion	10	0	7	9	between
fs32k	15	all	54	0.5347236394882202	fusion	10	0	7	9	between
fs32k	15	all	55	0.5403151512145996	fusion	10	0	7	9	between
fs32k	15	all	1	0.5318566560745239	fusion	10	0	7	10	between
fs32k	15	all	2	0.5496958494186401	fusion	10	0	7	10	between
fs32k	15	all	3	0.5560851097106934	fusion	10	0	7	10	between
fs32k	15	all	4	0.5525281429290771	fusion	10	0	7	10	between
fs32k	15	all	5	0.5560040473937988	fusion	10	0	7	10	between
fs32k	15	all	6	0.5522922277450562	fusion	10	0	7	10	between
fs32k	15	all	7	0.5545476078987122	fusion	10	0	7	10	between
fs32k	15	all	8	0.5490026473999023	fusion	10	0	7	10	between
fs32k	15	all	9	0.556610643863678	fusion	10	0	7	10	between
fs32k	15	all	10	0.5560184121131897	fusion	10	0	7	10	between
fs32k	15	all	11	0.5370875000953674	fusion	10	0	7	10	between
fs32k	15	all	12	0.5377113819122314	fusion	10	0	7	10	between
fs32k	15	all	13	0.5231873989105225	fusion	10	0	7	10	between
fs32k	15	all	14	0.5207902193069458	fusion	10	0	7	10	between
fs32k	15	all	15	0.5182804465293884	fusion	10	0	7	10	between
fs32k	15	all	16	0.5375850200653076	fusion	10	0	7	10	between
fs32k	15	all	17	0.5339682102203369	fusion	10	0	7	10	between
fs32k	15	all	18	0.5324462652206421	fusion	10	0	7	10	between
fs32k	15	all	19	0.5458676815032959	fusion	10	0	7	10	between
fs32k	15	all	20	0.5277562141418457	fusion	10	0	7	10	between
fs32k	15	all	21	0.5328004956245422	fusion	10	0	7	10	between
fs32k	15	all	22	0.5134352445602417	fusion	10	0	7	10	between
fs32k	15	all	23	0.5191909074783325	fusion	10	0	7	10	between
fs32k	15	all	24	0.537862241268158	fusion	10	0	7	10	between
fs32k	15	all	25	0.5365026593208313	fusion	10	0	7	10	between
fs32k	15	all	26	0.5319722890853882	fusion	10	0	7	10	between
fs32k	15	all	27	0.5339905023574829	fusion	10	0	7	10	between
fs32k	15	all	28	0.5334252119064331	fusion	10	0	7	10	between
fs32k	15	all	29	0.5364508628845215	fusion	10	0	7	10	between
fs32k	15	all	30	0.5170459747314453	fusion	10	0	7	10	between
fs32k	15	all	31	0.5417673587799072	fusion	10	0	7	10	between
fs32k	15	all	32	0.5203851461410522	fusion	10	0	7	10	between
fs32k	15	all	33	0.5525325536727905	fusion	10	0	7	10	between
fs32k	15	all	34	0.5567673444747925	fusion	10	0	7	10	between
fs32k	15	all	35	0.5243246555328369	fusion	10	0	7	10	between
fs32k	15	all	36	0.5124136209487915	fusion	10	0	7	10	between
fs32k	15	all	37	0.5273580551147461	fusion	10	0	7	10	between
fs32k	15	all	38	0.5203372836112976	fusion	10	0	7	10	between
fs32k	15	all	39	0.5215950012207031	fusion	10	0	7	10	between
fs32k	15	all	40	0.5417025089263916	fusion	10	0	7	10	between
fs32k	15	all	41	0.5167810916900635	fusion	10	0	7	10	between
fs32k	15	all	42	0.5325606465339661	fusion	10	0	7	10	between
fs32k	15	all	43	0.5419830083847046	fusion	10	0	7	10	between
fs32k	15	all	44	0.5384656190872192	fusion	10	0	7	10	between
fs32k	15	all	45	0.5267717838287354	fusion	10	0	7	10	between
fs32k	15	all	46	0.520098090171814	fusion	10	0	7	10	between
fs32k	15	all	47	0.5271314382553101	fusion	10	0	7	10	between
fs32k	15	all	48	0.516211211681366	fusion	10	0	7	10	between
fs32k	15	all	49	0.5221669673919678	fusion	10	0	7	10	between
fs32k	15	all	50	0.5403102040290833	fusion	10	0	7	10	between
fs32k	15	all	51	0.5372239351272583	fusion	10	0	7	10	between
fs32k	15	all	52	0.5424959063529968	fusion	10	0	7	10	between
fs32k	15	all	53	0.5413221120834351	fusion	10	0	7	10	between
fs32k	15	all	54	0.5338262319564819	fusion	10	0	7	10	between
fs32k	15	all	55	0.546883225440979	fusion	10	0	7	10	between
fs32k	15	all	1	0.525791347026825	fusion	10	0	7	11	between
fs32k	15	all	2	0.5503433346748352	fusion	10	0	7	11	between
fs32k	15	all	3	0.5591225028038025	fusion	10	0	7	11	between
fs32k	15	all	4	0.5613168478012085	fusion	10	0	7	11	between
fs32k	15	all	5	0.5499671697616577	fusion	10	0	7	11	between
fs32k	15	all	6	0.5471943616867065	fusion	10	0	7	11	between
fs32k	15	all	7	0.5540972948074341	fusion	10	0	7	11	between
fs32k	15	all	8	0.5563925504684448	fusion	10	0	7	11	between
fs32k	15	all	9	0.5554354190826416	fusion	10	0	7	11	between
fs32k	15	all	10	0.5513510704040527	fusion	10	0	7	11	between
fs32k	15	all	11	0.5265029668807983	fusion	10	0	7	11	between
fs32k	15	all	12	0.5352463722229004	fusion	10	0	7	11	between
fs32k	15	all	13	0.5195518136024475	fusion	10	0	7	11	between
fs32k	15	all	14	0.5130995512008667	fusion	10	0	7	11	between
fs32k	15	all	15	0.5048961043357849	fusion	10	0	7	11	between
fs32k	15	all	16	0.5325981974601746	fusion	10	0	7	11	between
fs32k	15	all	17	0.5340653657913208	fusion	10	0	7	11	between
fs32k	15	all	18	0.522599995136261	fusion	10	0	7	11	between
fs32k	15	all	19	0.5335098505020142	fusion	10	0	7	11	between
fs32k	15	all	20	0.521703839302063	fusion	10	0	7	11	between
fs32k	15	all	21	0.5289229154586792	fusion	10	0	7	11	between
fs32k	15	all	22	0.5164281725883484	fusion	10	0	7	11	between
fs32k	15	all	23	0.5106299519538879	fusion	10	0	7	11	between
fs32k	15	all	24	0.5389077067375183	fusion	10	0	7	11	between
fs32k	15	all	25	0.5357346534729004	fusion	10	0	7	11	between
fs32k	15	all	26	0.5333445072174072	fusion	10	0	7	11	between
fs32k	15	all	27	0.5304303169250488	fusion	10	0	7	11	between
fs32k	15	all	28	0.5381254553794861	fusion	10	0	7	11	between
fs32k	15	all	29	0.5305767059326172	fusion	10	0	7	11	between
fs32k	15	all	30	0.504065752029419	fusion	10	0	7	11	between
fs32k	15	all	31	0.5467756390571594	fusion	10	0	7	11	between
fs32k	15	all	32	0.5433023571968079	fusion	10	0	7	11	between
fs32k	15	all	33	0.5541782379150391	fusion	10	0	7	11	between
fs32k	15	all	34	0.5574047565460205	fusion	10	0	7	11	between
fs32k	15	all	35	0.5225522518157959	fusion	10	0	7	11	between
fs32k	15	all	36	0.5104293823242188	fusion	10	0	7	11	between
fs32k	15	all	37	0.5258438587188721	fusion	10	0	7	11	between
fs32k	15	all	38	0.5304063558578491	fusion	10	0	7	11	between
fs32k	15	all	39	0.5280113220214844	fusion	10	0	7	11	between
fs32k	15	all	40	0.5350869297981262	fusion	10	0	7	11	between
fs32k	15	all	41	0.5108639597892761	fusion	10	0	7	11	between
fs32k	15	all	42	0.5260892510414124	fusion	10	0	7	11	between
fs32k	15	all	43	0.537778913974762	fusion	10	0	7	11	between
fs32k	15	all	44	0.5308843851089478	fusion	10	0	7	11	between
fs32k	15	all	45	0.5184674263000488	fusion	10	0	7	11	between
fs32k	15	all	46	0.517514705657959	fusion	10	0	7	11	between
fs32k	15	all	47	0.5265210270881653	fusion	10	0	7	11	between
fs32k	15	all	48	0.5095769166946411	fusion	10	0	7	11	between
fs32k	15	all	49	0.5127290487289429	fusion	10	0	7	11	between
fs32k	15	all	50	0.5447381734848022	fusion	10	0	7	11	between
fs32k	15	all	51	0.5331276655197144	fusion	10	0	7	11	between
fs32k	15	all	52	0.5462900996208191	fusion	10	0	7	11	between
fs32k	15	all	53	0.5483120679855347	fusion	10	0	7	11	between
fs32k	15	all	54	0.5435606837272644	fusion	10	0	7	11	between
fs32k	15	all	55	0.5416626930236816	fusion	10	0	7	11	between
fs32k	15	all	1	0.5193807482719421	fusion	10	0	7	12	between
fs32k	15	all	2	0.5273169875144958	fusion	10	0	7	12	between
fs32k	15	all	3	0.5541479587554932	fusion	10	0	7	12	between
fs32k	15	all	4	0.5425975322723389	fusion	10	0	7	12	between
fs32k	15	all	5	0.5380957722663879	fusion	10	0	7	12	between
fs32k	15	all	6	0.538711667060852	fusion	10	0	7	12	between
fs32k	15	all	7	0.537060022354126	fusion	10	0	7	12	between
fs32k	15	all	8	0.5507972240447998	fusion	10	0	7	12	between
fs32k	15	all	9	0.5381721258163452	fusion	10	0	7	12	between
fs32k	15	all	10	0.5396836996078491	fusion	10	0	7	12	between
fs32k	15	all	11	0.5219900012016296	fusion	10	0	7	12	between
fs32k	15	all	12	0.5445931553840637	fusion	10	0	7	12	between
fs32k	15	all	13	0.5258206129074097	fusion	10	0	7	12	between
fs32k	15	all	14	0.5239725708961487	fusion	10	0	7	12	between
fs32k	15	all	15	0.5069313645362854	fusion	10	0	7	12	between
fs32k	15	all	16	0.5368493795394897	fusion	10	0	7	12	between
fs32k	15	all	17	0.5326602458953857	fusion	10	0	7	12	between
fs32k	15	all	18	0.5115258693695068	fusion	10	0	7	12	between
fs32k	15	all	19	0.5324656367301941	fusion	10	0	7	12	between
fs32k	15	all	20	0.5324298739433289	fusion	10	0	7	12	between
fs32k	15	all	21	0.5274161696434021	fusion	10	0	7	12	between
fs32k	15	all	22	0.5101835131645203	fusion	10	0	7	12	between
fs32k	15	all	23	0.5065828561782837	fusion	10	0	7	12	between
fs32k	15	all	24	0.5369869470596313	fusion	10	0	7	12	between
fs32k	15	all	25	0.5356701612472534	fusion	10	0	7	12	between
fs32k	15	all	26	0.5205090045928955	fusion	10	0	7	12	between
fs32k	15	all	27	0.5306029319763184	fusion	10	0	7	12	between
fs32k	15	all	28	0.546777069568634	fusion	10	0	7	12	between
fs32k	15	all	29	0.5397646427154541	fusion	10	0	7	12	between
fs32k	15	all	30	0.5128538012504578	fusion	10	0	7	12	between
fs32k	15	all	31	0.5529835224151611	fusion	10	0	7	12	between
fs32k	15	all	32	0.5391640067100525	fusion	10	0	7	12	between
fs32k	15	all	33	0.5446725487709045	fusion	10	0	7	12	between
fs32k	15	all	34	0.5618967413902283	fusion	10	0	7	12	between
fs32k	15	all	35	0.5130237340927124	fusion	10	0	7	12	between
fs32k	15	all	36	0.509404718875885	fusion	10	0	7	12	between
fs32k	15	all	37	0.5211927890777588	fusion	10	0	7	12	between
fs32k	15	all	38	0.5272331833839417	fusion	10	0	7	12	between
fs32k	15	all	39	0.5033880472183228	fusion	10	0	7	12	between
fs32k	15	all	40	0.5264057517051697	fusion	10	0	7	12	between
fs32k	15	all	41	0.511349081993103	fusion	10	0	7	12	between
fs32k	15	all	42	0.522830605506897	fusion	10	0	7	12	between
fs32k	15	all	43	0.5441648960113525	fusion	10	0	7	12	between
fs32k	15	all	44	0.5196974277496338	fusion	10	0	7	12	between
fs32k	15	all	45	0.5213271975517273	fusion	10	0	7	12	between
fs32k	15	all	46	0.5056565999984741	fusion	10	0	7	12	between
fs32k	15	all	47	0.5280008912086487	fusion	10	0	7	12	between
fs32k	15	all	48	0.4961451292037964	fusion	10	0	7	12	between
fs32k	15	all	49	0.5115686655044556	fusion	10	0	7	12	between
fs32k	15	all	50	0.5396087169647217	fusion	10	0	7	12	between
fs32k	15	all	51	0.5194876790046692	fusion	10	0	7	12	between
fs32k	15	all	52	0.5449704527854919	fusion	10	0	7	12	between
fs32k	15	all	53	0.5402751564979553	fusion	10	0	7	12	between
fs32k	15	all	54	0.5379887819290161	fusion	10	0	7	12	between
fs32k	15	all	55	0.5359083414077759	fusion	10	0	7	12	between
fs32k	15	all	1	0.5204718708992004	fusion	10	0	7	13	between
fs32k	15	all	2	0.5408161282539368	fusion	10	0	7	13	between
fs32k	15	all	3	0.5587037801742554	fusion	10	0	7	13	between
fs32k	15	all	4	0.5493550896644592	fusion	10	0	7	13	between
fs32k	15	all	5	0.5406550168991089	fusion	10	0	7	13	between
fs32k	15	all	6	0.5354434847831726	fusion	10	0	7	13	between
fs32k	15	all	7	0.5551449656486511	fusion	10	0	7	13	between
fs32k	15	all	8	0.546768307685852	fusion	10	0	7	13	between
fs32k	15	all	9	0.5544602870941162	fusion	10	0	7	13	between
fs32k	15	all	10	0.5446828603744507	fusion	10	0	7	13	between
fs32k	15	all	11	0.5280999541282654	fusion	10	0	7	13	between
fs32k	15	all	12	0.5324962735176086	fusion	10	0	7	13	between
fs32k	15	all	13	0.5159444808959961	fusion	10	0	7	13	between
fs32k	15	all	14	0.5113952159881592	fusion	10	0	7	13	between
fs32k	15	all	15	0.5042146444320679	fusion	10	0	7	13	between
fs32k	15	all	16	0.5347548127174377	fusion	10	0	7	13	between
fs32k	15	all	17	0.5288598537445068	fusion	10	0	7	13	between
fs32k	15	all	18	0.5278925895690918	fusion	10	0	7	13	between
fs32k	15	all	19	0.5368518829345703	fusion	10	0	7	13	between
fs32k	15	all	20	0.5284029245376587	fusion	10	0	7	13	between
fs32k	15	all	21	0.5346363186836243	fusion	10	0	7	13	between
fs32k	15	all	22	0.517669677734375	fusion	10	0	7	13	between
fs32k	15	all	23	0.5142260193824768	fusion	10	0	7	13	between
fs32k	15	all	24	0.5430091619491577	fusion	10	0	7	13	between
fs32k	15	all	25	0.5329817533493042	fusion	10	0	7	13	between
fs32k	15	all	26	0.5347330570220947	fusion	10	0	7	13	between
fs32k	15	all	27	0.5367013216018677	fusion	10	0	7	13	between
fs32k	15	all	28	0.5460840463638306	fusion	10	0	7	13	between
fs32k	15	all	29	0.5389361381530762	fusion	10	0	7	13	between
fs32k	15	all	30	0.5142916440963745	fusion	10	0	7	13	between
fs32k	15	all	31	0.5629616975784302	fusion	10	0	7	13	between
fs32k	15	all	32	0.5372970104217529	fusion	10	0	7	13	between
fs32k	15	all	33	0.5650960803031921	fusion	10	0	7	13	between
fs32k	15	all	34	0.561854362487793	fusion	10	0	7	13	between
fs32k	15	all	35	0.5271194577217102	fusion	10	0	7	13	between
fs32k	15	all	36	0.511633574962616	fusion	10	0	7	13	between
fs32k	15	all	37	0.5361500978469849	fusion	10	0	7	13	between
fs32k	15	all	38	0.5267515778541565	fusion	10	0	7	13	between
fs32k	15	all	39	0.5343080759048462	fusion	10	0	7	13	between
fs32k	15	all	40	0.5402748584747314	fusion	10	0	7	13	between
fs32k	15	all	41	0.5136475563049316	fusion	10	0	7	13	between
fs32k	15	all	42	0.534367561340332	fusion	10	0	7	13	between
fs32k	15	all	43	0.543595552444458	fusion	10	0	7	13	between
